Unnamed: 0,emotion_x,ID_frase,conv,text,speaker,video_name,emocion_code
2907,disgust,2,391,No ... no !,Chandler,dia580utt2.wav,1
280,sadness,5,34,I hit her in the eye ! I hit her in the eye ! This is the worst break ... up in the history of the world .,Chandler,dia42utt5.wav,4
7958,joy,3,1051,Hi !,Monica,dia58utt3.wav,3
4016,fear,11,518,It went under the table .,Drunken Gambler,dia773utt11.wav,2
150,sadness,11,19,"Wait , you are not G . Stephanopoulos ? Man , my dad gonna kill me !",Pizza Guy,dia25utt11.wav,4
7531,sadness,3,989,"No , I ... I actually thought it was unfair the way everyone reacted . I mean you had just moved in .",The Hot Girl,dia728utt3.wav,4
1034,sadness,3,131,He musta been sweeping . They found a broom in his hand .,Mr. Treeger,dia187utt3.wav,4
6222,anger,6,817,"Oh okay , I will fix that to . What her e ... mail address ?",Rachel,dia1210utt6.wav,0
516,surprise,7,61,"Oh ! Ok , um , ok , um ,",Phoebe,dia84utt7.wav,5
44,joy,2,9,"Oh , not much . I ... I got a job .",Rachel,dia10utt2.wav,3
9379,surprise,6,1237,Are you gonna break up with me if I get fat again ?,Monica,dia1010utt6.wav,5
6004,sadness,6,788,"Nothing ! Phoebe kinda made a mistake . But you know you do wear that sweater a lot , are you involved in some kind of dare ?",Rachel,dia1162utt6.wav,4
684,surprise,3,88,"Ha . Ha , ha .",Phoebe,dia120utt3.wav,5
3384,joy,1,444,You did look like an idiot .,Chandler,dia659utt1.wav,3
8832,sadness,14,1171,I can not do it .,Joey,dia667utt14.wav,4
3290,surprise,8,434,You ? ! And ... and you ? !,Joey,dia644utt8.wav,5
9387,joy,2,1239,Hey !,Rachel,dia1012utt2.wav,3
8452,joy,1,1125,"Yes ! ! Yes ! Yes ! Yes ! ! That is my Dad , that is Frank ! Yeah ! I am sorry I am getting all flingy .",Phoebe,dia445utt1.wav,3
8902,joy,18,1180,"Umm , see , I was thinking maybe you two could switch apartments because Phoebe more our kind of people .",Steve,dia718utt18.wav,3
2903,surprise,3,390,Oh ! It is you . Hi .,Rachel,dia579utt3.wav,5
6399,joy,5,842,Last night ! I just felt it and I went into Joey room and he was sleeping,Rachel,dia1242utt5.wav,3
9550,joy,4,1255,"Oh , everything went great .",Rachel,dia1172utt4.wav,3
4211,fear,3,542,"Yeah , but I do not wanna die !",Joey,dia808utt3.wav,2
1216,anger,8,164,My agent would like to know why I did not show up at the audition I did not know I had today .,Joey,dia240utt8.wav,0
2165,disgust,10,293,"Pheebs , I think she is great . Okay ? We are going out again .",Ross,dia437utt10.wav,1
9325,sadness,3,1231,"Although you know , he ... he is a private guy .",Rachel,dia947utt3.wav,4
8942,anger,16,1186,"I give up you guys , I do not know what I am going to do with this thing !",Rachel,dia750utt16.wav,0
2040,surprise,1,271,Chandler is fantastic ! !,Joanna,dia400utt1.wav,5
3424,joy,2,450,So did I . I am really glad Monica asked us out .,Rachel,dia673utt2.wav,3
7552,fear,3,992,"Sur ... surprise him ? We are not , we are not gonna make anybody mad are we ?",Chandler,dia743utt3.wav,2
2472,surprise,9,332,"You do this , you give me the great advice , and hey listen , I was thinking about what you said yesterday about focusing on one woman , I am gonna do that .",Joey,dia493utt9.wav,5
2157,joy,9,291,Well I hope you have fun tonight .,Phoebe,dia434utt9.wav,3
4053,joy,4,522,Dum ! Dum ... dum ... dum ! Dum ! Dum ! Dum ! Dum ... dum ... dum !,Chandler,dia777utt4.wav,3
5238,surprise,15,685,Oh my God Ross ! !,Phoebe,dia1031utt15.wav,5
1271,disgust,10,171,That is a little more than I wanted to see .,Monica,dia249utt10.wav,1
287,surprise,14,34,How do you do that ?,Chandler,dia42utt14.wav,5
4634,disgust,11,599,Yeah !,Dana,dia903utt11.wav,1
2257,surprise,15,304,My Father is Chuck Magioni ?,Phoebe,dia453utt15.wav,5
9539,surprise,22,1253,Oh my God ! I know who the father is,Phoebe,dia1160utt22.wav,5
2506,joy,10,337,Oh . And Rachel has been really incredible in getting my morning bagel for me . It is amazing how she gets it right almost every time !,Joanna,dia503utt10.wav,3
5928,surprise,4,779,Oh my God !,Phoebe,dia1147utt4.wav,5
871,surprise,5,107,"What ? Whoa , whoa whoa whoa , what do you mean , back to Jordie ? We never landed on Jordie .",Ross,dia149utt5.wav,5
4137,fear,21,533,"Cause I kinda all ready told her uh , it was , it was already taken care of .",Ross,dia791utt21.wav,2
1915,joy,5,259,"Ah , Susan will be so pleased .",Carol,dia382utt5.wav,3
3205,surprise,5,424,But I am the host !,Joey,dia631utt5.wav,5
5746,joy,3,753,"Oh . It is just so unexpected ! I ... I uh ... I will tell you , it is just such an honor to be nominated for a Nobel Prize ...",Phoebe,dia1113utt3.wav,3
7409,fear,9,976,"Although , I might need some convincing .",Joanna,dia501utt9.wav,2
370,disgust,15,47,"... Yeah , they were gross .",Ross,dia63utt15.wav,1
4522,joy,1,586,"So honey , this morning was fun , huh ? Me hopping in on you in the shower there .",Ross,dia877utt1.wav,3
6836,anger,2,908,"No , no ! Give it to me !",Monica,dia1334utt2.wav,0
3187,anger,6,420,"Umm , actually I was about to tell you that I was , I was going to get out of it , but hey , if we are just goofing around then uh , maybe I will go out with him .",Monica,dia623utt6.wav,0
74,surprise,7,13,"Oh , why is it unfair ?",Monica,dia14utt7.wav,5
2463,joy,1,332,"Well , I just thought it would make me feel good to do something nice for my friend .",Chandler,dia493utt1.wav,3
7171,surprise,4,949,It is breast milk .,Ross,dia181utt4.wav,5
8001,sadness,6,1055,Really stupid .,Chandler,dia79utt6.wav,4
239,surprise,5,28,Oh my god .,Joey,dia36utt5.wav,5
5495,anger,12,718,"Yeah , not as much as you used to love to play uncooked batter eater .",Ross,dia1073utt12.wav,0
7920,sadness,11,1041,But I do not wanna do it in a cup !,Chandler,dia1349utt11.wav,4
6485,joy,2,861,"Oh no , I can not go . I am practicing ; I got an audition to be the host of a new game show .",Joey,dia1266utt2.wav,3
7622,anger,6,1002,"Hey , uh can I get a little piece of that cake ?",Carl,dia892utt6.wav,0
2331,surprise,7,314,It was a project for one of the Home Ec classes .,Monica,dia467utt7.wav,5
7032,sadness,6,934,"Joey is a great guy , but we are just ... so different ! I mean , during your speech he kept laughing at homo erectus !",Charlie,dia1372utt6.wav,4
5143,joy,3,670,I hope it is you .,Phoebe,dia1004utt3.wav,3
6309,joy,4,829,"Hi . So good news , the divorce is final . I signed the papers this A . M .",Doug,dia1224utt4.wav,3
8644,sadness,2,1151,"Well , I ... I guess I gotta go .",Chandler,dia553utt2.wav,4
1536,joy,16,207,"That is when it occurred to me , the key to my success , the munchies . So I ah , started hitting the NYU dorms around midnight .",Ross,dia303utt16.wav,3
2078,surprise,3,275,"Wow ! That is exciting , you went to Japan , made up a woman .",Phoebe,dia408utt3.wav,5
383,surprise,4,48,Who are those people ?,Chandler,dia66utt4.wav,5
2023,sadness,6,268,"I am sorry , it is not very fair to you .",Rachel,dia393utt6.wav,4
8189,surprise,1,1084,"Oh my God , what happened ?",Rachel,dia237utt1.wav,5
7501,joy,3,986,"I am doing just fine ! God , Tiffany , you smell so great !",Rachel,dia681utt3.wav,3
5446,anger,12,709,Joey where is the pipe that was holding the door open ?,Ross,dia1062utt12.wav,0
9136,joy,5,1209,Alright we are back ! Ten seconds left here we go ! Ten ! Nine ! Eight ! Seven !,Director,dia844utt5.wav,3
6200,anger,10,813,Oh really ? That is how treat a friend ? You get her in trouble and then refuse to marry her ?,Dr. Green,dia1206utt10.wav,0
796,surprise,6,101,That I was not expecting .,Fake Monica,dia140utt6.wav,5
4365,surprise,18,564,"Okay , you are dancing with that girl over there .",Director,dia842utt18.wav,5
4956,surprise,11,639,You got that from what I said ? !,Joey,dia966utt11.wav,5
4576,surprise,16,591,"No , there were two .",Chandler,dia887utt16.wav,5
2802,joy,4,376,You are so sweet .,Emily,dia561utt4.wav,3
1098,disgust,10,145,"Rachel , it is not that your friend is bad , it is that she is so bad , she makes me want to put my finger through my eye into my brain and swirl it around .",Terry,dia206utt10.wav,1
675,surprise,12,87,Why ? Is it because I am friends with Phoebe ?,Joey,dia119utt12.wav,5
8606,joy,1,1145,"Rachel , one of your customers seems to have left his billfold . A Joshua Bergen .",Mr. Waltham,dia535utt1.wav,3
6130,surprise,4,807,"I do not know , I am still pretty tired out from this afternoon .",Eric,dia1197utt4.wav,5
177,surprise,2,22,"I think it is great . You know , it is sweet , it is romantic ...",Chandler,dia30utt2.wav,5
527,anger,8,63,"Oh , I feel so stupid !",Rachel,dia86utt8.wav,0
5997,surprise,6,787,"Oh God ... Oh , he is in there right now ?",Rachel,dia1161utt6.wav,5
2373,anger,2,322,What are you doing ?,Mr. Treeger,dia478utt2.wav,0
2687,surprise,9,362,"Okay , could you just stop talking for a second ? Yemen . That is right , yes , I am being transferred to Yemen !",Chandler,dia543utt9.wav,5
1859,sadness,2,253,"Okay , I can not imagine , I can not imagine my life without you .",Ross,dia371utt2.wav,4
7657,anger,13,1007,You know what ? I think that is enough for now . Yeah . I do not want to be over rehearsed .,Joey,dia918utt13.wav,0
3659,surprise,15,477,This bicep ?,Monica,dia709utt15.wav,5
4151,joy,1,534,You can live with me .,Ross,dia795utt1.wav,3
2248,anger,18,302,"Noo ! ! I do not care ! I am not , I am not gonna playing one ... on ... one strip poker with you for practice !",Chandler,dia450utt18.wav,0
5053,surprise,6,654,Nestley Toulouse .,Phoebe,dia984utt6.wav,5
5648,joy,2,743,What my little chef got for me tonight ?,Joey,dia1101utt2.wav,3
7591,joy,2,997,"Well actually , I ... I did not eat mine . It is still in the bathroom .",Monica,dia841utt2.wav,3
5857,anger,7,767,You can not do that !,Ross,dia1130utt7.wav,0
8366,surprise,3,1115,Why ? ! Why ? ! He said he would call . Why has not he called ?,Joanna,dia401utt3.wav,5
2981,joy,6,402,Hey !,Chandler,dia596utt6.wav,3
2768,joy,8,370,See ? I am doing it . I am totally doing it . I lost it .,Phoebe,dia554utt8.wav,3
7898,surprise,15,1038,I mean she ... she thinking everything ... Oh that is ... now me .,Ross,dia1310utt15.wav,5
9584,surprise,4,1261,Brenda a bee !,Chandler,dia1199utt4.wav,5
3132,joy,8,416,"Well , we thought we would all go to a picnic , in Central Park !",Monica,dia618utt8.wav,3
537,disgust,15,63,"I do not know ... right , he is the pig !",Rachel,dia86utt15.wav,1
5139,anger,6,669,"You know , we do not have to imagine .",Joey,dia1003utt6.wav,0
6865,joy,3,911,It was . The duck in particular was superb .,2nd Customer,dia1338utt3.wav,3
6167,surprise,7,810,I think I may be able to book The Plaza on short notice .,Dr. Green,dia1203utt7.wav,5
5112,surprise,10,664,"I know it is really lame , but I got these tickets from my boss and ... Oh no ! No ! No ! My God !",Kyle,dia997utt10.wav,5
5054,surprise,7,654,Nestle Toll House ?,Monica,dia984utt7.wav,5
4146,surprise,1,534,You can live with me .,Ross,dia795utt1.wav,5
8760,surprise,6,1165,I do not care ! I wanna meet this guy who the best sex she ever had !,Rachel,dia630utt6.wav,5
354,joy,8,44,"OK , guys , guys ? I have the definitive one . Mwwwooooo ... hah ... hah ...",Ross,dia59utt8.wav,3
9739,sadness,6,1278,"Oh . Mon , what am I gonna do ? It is been hours and it will not stop crying .",Rachel,dia1321utt6.wav,4
3329,anger,2,438,"Yeah , but he waited until the last minute !",Rachel,dia650utt2.wav,0
1488,anger,2,199,"Yeah , well , you are wrong ! Okay , you are wrong .",Chandler,dia288utt2.wav,0
3019,disgust,11,406,"All right , look , if you insist on wearing that , in public , you know , you are gonna spend the rest of the afternoon all by yourself .",Chandler,dia606utt11.wav,1
8257,sadness,29,1091,"Okay , well can not you just try it one more time Ross ? For me ? For me ?",Rachel,dia279utt29.wav,4
3423,joy,1,450,I had a really nice time tonight .,Danny,dia673utt1.wav,3
348,fear,9,42,Ow !,Ross,dia56utt9.wav,2
4900,joy,9,632,You are beautiful .,Chandler,dia957utt9.wav,3
5600,joy,6,736,Oo ! You should have one of us do it !,Phoebe,dia1093utt6.wav,3
5047,surprise,5,653,"Oh , what was that for ? Like a bake sale ?",Phoebe,dia983utt5.wav,5
6986,surprise,4,927,David is going to propose to Phoebe .,Chandler,dia1363utt4.wav,5
5275,anger,1,688,"Hey , there is uh , some people outside , askin about candy .",Ross,dia1034utt1.wav,0
8236,joy,5,1090,"Oh it is great , it is a role on All My Children , Nick the boxer .",Student,dia278utt5.wav,3
2900,joy,2,389,Joey . Joey . Joey . Joey ! Joey ! !,Joey,dia578utt2.wav,3
9530,surprise,13,1253,Now I can not believe it ! What ? Rachel pregnant ? Who the father ?,Joey,dia1160utt13.wav,5
2336,anger,4,315,"Oh sure I am , because you always have to be right .",Rachel,dia468utt4.wav,0
7224,sadness,1,953,Are you sure he did not break it because it really hurts ?,Monica,dia212utt1.wav,4
8286,anger,8,1097,"I do not care which pot is regular and which pot is decaf , I do not care where the tray spot is , I just do not care , this is not what I want to do .",Rachel,dia302utt8.wav,0
9555,surprise,3,1256,"Do you have a minute ? I would like to talk to you about something I am , I am really uncomfortable talking about .",Ross,dia1174utt3.wav,5
9324,sadness,3,1231,"Although you know , he ... he is a private guy .",Rachel,dia947utt3.wav,4
7820,joy,4,1027,Jenny been giving it out since they moved !,Monica,dia1179utt4.wav,3
7549,anger,13,990,Because I lose her stuff !,Rachel,dia739utt13.wav,0
7739,sadness,15,1016,"I mean we work together , so nothing could really ever happen between us , and what I would love is just to go to work on Monday , and ... and never talk about this again , okay ? Big day Monday lots to do . So , we are okay ?",Rachel,dia1027utt15.wav,4
8885,surprise,4,1180,"Yeah , uh ... huh , a 100 dollars .",Phoebe,dia718utt4.wav,5
3639,joy,10,476,Phoebe just found out about Monica and Chandler .,Rachel,dia708utt10.wav,3
9650,disgust,3,1268,"I know , but that creep that I went on that date with goes to there so I have to find a new one .",Phoebe,dia1256utt3.wav,1
8529,sadness,4,1133,Rachel always cries !,Monica,dia481utt4.wav,4
2064,sadness,2,273,"I have ah , I have recently learned what it like to be on your side of it , and I am sorry .",Joey,dia404utt2.wav,4
2539,surprise,12,340,Were you so late because you were burying this woman ?,Chandler,dia506utt12.wav,5
9635,joy,7,1267,I mean hi .,Phoebe,dia1245utt7.wav,3
9386,joy,1,1239,Hey ! What up ?,Joey,dia1012utt1.wav,3
4232,joy,7,546,Yeah !,Woman,dia815utt7.wav,3
9606,joy,17,1263,"Yeah , you know . Happy holidays from Mona and Ross . It will be cute , okay ?",Mona,dia1223utt17.wav,3
5182,anger,7,673,I want to do it again .,Joey,dia1007utt7.wav,0
3899,fear,9,503,I have to pee . And Rachel in the bathroom !,Joey,dia748utt9.wav,2
6790,sadness,7,903,So hot I cried myself to sleep last night .,Rachel,dia1327utt7.wav,4
5773,anger,11,756,"Okay . But wait , we can not . My Cousin Cassie is in the guest room , we are supposed to have lunch .",Monica,dia1117utt11.wav,0
2377,anger,4,322,No ! You are clogging up the chute that I spent a half ... hour unclogging !,Mr. Treeger,dia478utt4.wav,0
2680,joy,4,362,"Oh , too soon , too schmoon . Face it honey , I am not letting you get away this time .",Janice,dia543utt4.wav,3
185,surprise,10,22,"Oh , ah ... the kid has it .",Joey,dia30utt10.wav,5
6944,surprise,1,920,"Oh , that is what she meant !",Joey,dia1351utt1.wav,5
3864,sadness,1,501,I know it does not make much sense ...,Joey,dia745utt1.wav,4
6224,sadness,7,817,Rachel !,Ross,dia1210utt7.wav,4
9450,anger,11,1245,I am serious !,Rachel,dia1064utt11.wav,0
3375,joy,2,443,"Oh wow , you look great ! Glad you could make it .",Danny,dia656utt2.wav,3
186,anger,12,22,"Excuse me , uh , that is , that is my puck .",Ross,dia30utt12.wav,0
8520,surprise,1,1132,"... and then Zana , just let one rip ! !",Chip,dia475utt1.wav,5
2745,joy,4,369,"And it is all because of you , wonderful , amazing you .",Ross,dia552utt4.wav,3
2430,anger,3,329,It just keeps getting worse and worse !,Chandler,dia489utt3.wav,0
21,joy,3,4,I am gonna go get one of those job things .,Rachel,dia5utt3.wav,3
2790,surprise,5,375,Is that why in junior high you were the only one that hung out with that Ukrainian kid ?,Ross,dia560utt5.wav,5
3840,surprise,11,498,"You know , that is ... that is fine , but the line is , "" Hmm , soup . """,The Casting Director,dia738utt11.wav,5
813,disgust,3,103,"Ethan , focus . How could you not tell me ?",Monica,dia142utt3.wav,1
7070,surprise,4,938,My first time with Carol was ...,Ross,dia28utt4.wav,5
2140,surprise,13,287,"Monica , I want to become the Ultimate Fighting Champion .",Pete,dia429utt13.wav,5
7632,joy,1,1005,Hey !,Rachel,dia914utt1.wav,3
3417,disgust,4,449,"Well , you suck ! But at least you suck at a man game now .",Joey,dia670utt4.wav,1
6091,sadness,1,801,I am guess I am just done with the whole dating thing .,Rachel,dia1188utt1.wav,4
4836,joy,4,625,Oh wow that is a great idea ! And I still have his credit card .,Joey,dia949utt4.wav,3
1079,joy,7,142,"Fortunately , it is me . And , they made me head of purchasing , thank you very much .",Monica,dia201utt7.wav,3
6892,sadness,14,913,So what about us ? Everything we feel for each other .,Joey/Drake,dia1340utt14.wav,4
9064,joy,17,1198,"Yeah , I do .",Chandler,dia800utt17.wav,3
767,surprise,15,98,Did you ever feel like sometimes you are just so unbelievably uncoordinated ?,Monica,dia136utt15.wav,5
5376,fear,4,703,"By then , the cheesecake may have gone bad . We do not want her to come back to bad cheesecake .",Chandler,dia1053utt4.wav,2
6133,surprise,4,807,"I do not know , I am still pretty tired out from this afternoon .",Eric,dia1197utt4.wav,5
4161,joy,3,535,"Hi , listen , I am sorry about before .",Chandler,dia796utt3.wav,3
5684,anger,11,746,Maybe I will take her to that new French restaurant down the street,Ross,dia1104utt11.wav,0
3086,anger,16,411,Because he is in love with the British chippy !,Phoebe,dia611utt16.wav,0
4837,joy,6,625,"Hey ... hey ... hey ... ho ... ho , I got this one .",Joey,dia949utt6.wav,3
3625,sadness,5,475,"You know , Joey , I think it is time to give up the bag .",Monica,dia707utt5.wav,4
643,joy,2,80,"See , there you go , the cleansing works !",Phoebe,dia107utt2.wav,3
4785,surprise,1,620,Why are you yelling ?,Paul,dia937utt1.wav,5
8019,joy,1,1057,Yes ! And that would be a shutdown !,Monica,dia89utt1.wav,3
7442,surprise,8,981,How scary is that ?,Frank,dia626utt8.wav,5
6546,joy,13,867,"That is very good , what your name ?",The Cooking Teacher,dia1273utt13.wav,3
396,sadness,10,50,"I have ... and I remember this part vividly ... a mouthful of pumpkin pie , and this is the moment my parents choose to tell me they are getting divorced .",Chandler,dia69utt10.wav,4
8610,surprise,3,1146,It kicked ! I think the baby kicked !,Phoebe,dia536utt3.wav,5
7818,joy,3,1027,"Listen , the number that you gave me 853 ... 5 ... That is their old number !",Monica,dia1179utt3.wav,3
1197,joy,5,162,"Oh , no , no , no , no . You know what , he is not into that stuff anymore . He quit for me .",Phoebe,dia236utt5.wav,3
1545,anger,4,208,You are a big scrud .,Girl,dia304utt4.wav,0
6375,sadness,2,839,"Yeah , I mean I was up sick all night .",Rachel,dia1235utt2.wav,4
3304,joy,6,435,"Guys , rules are good ! Rules help control the fun ! Ohhh !",Monica,dia645utt6.wav,3
3111,joy,3,414,"I am gonna go to the bathroom , maybe I will see you there in a bit ?",Monica,dia614utt3.wav,3
7246,anger,7,955,Good .,Ross,dia216utt7.wav,0
1392,surprise,1,185,Oh my God ! ! ! What are you doing ? ! !,Monica,dia268utt1.wav,5
5483,surprise,5,716,"Oh , it even has a tree with a broken limb out front and the uh , the window in the attic is ... Oh my God !",Ross,dia1071utt5.wav,5
4344,anger,3,562,"Monica , leave him alone !",Phoebe,dia839utt3.wav,0
8420,joy,1,1121,"Thank you for your patience , you are the next caller .",Hold Voice,dia416utt1.wav,3
3335,surprise,6,438,Great . So the ball is in his court ?,Monica,dia650utt6.wav,5
1154,anger,1,157,"Okay , buddy ... boy . Here it is . You hide my clothes , I am wearing everything you own .",Joey,dia230utt1.wav,0
2122,surprise,7,284,Well that is not a third nipple .,Dr. Rhodes,dia424utt7.wav,5
2263,sadness,24,304,"You know I wanted to tell you yesterday , but I just , I kinda felt all floopy , and ...",Phoebe Sr,dia453utt24.wav,4
6885,surprise,6,913,"Ow , I am just going over the script now ! You wanna read lines with me ?",Joey,dia1340utt6.wav,5
8921,joy,3,1184,"Oh , you know what ? If I heard a shot right now , I would throw my body on you .",Phoebe,dia744utt3.wav,3
36,joy,13,7,"Great . Okay , that is great .",Ross,dia8utt13.wav,3
7626,joy,3,1003,"Look , you have done enough ! Okay ? You have to stop this now .",Chandler,dia895utt3.wav,3
4324,disgust,2,558,And now you want that money back ?,Ross,dia832utt2.wav,1
7152,anger,3,947,"Yeah , but this is not the face of a person who trusts a person .",Phoebe,dia174utt3.wav,0
102,anger,14,13,"... I accept all those flaws , why can not you accept me for this ?",Chandler,dia14utt14.wav,0
6322,joy,1,830,"Here we go . Mona umm , I think it is time we ... we had a conversation about ... about where things are with us .",Ross,dia1226utt1.wav,3
9388,joy,3,1239,"Hey ... hey , who your friend ? Hey ! !",Joey,dia1012utt3.wav,3
5499,sadness,4,719,"It is just that I uh , have been working for ten years now at this meaningless , dead ... end job and nobody here even knows I exist !",Earl,dia1074utt4.wav,4
6262,joy,2,824,Hi !,Trudie Styler,dia1217utt2.wav,3
7492,anger,13,983,"Yes , you did !",Monica,dia660utt13.wav,0
1820,sadness,2,248,"What can I do ? One person wants to break ... up , you break ... up .",Ross,dia362utt2.wav,4
5889,joy,10,774,Yep .,Policeman,dia1139utt10.wav,3
8364,surprise,1,1115,Did he call ?,Joanna,dia401utt1.wav,5
5933,joy,5,780,You look so beautiful .,Rachel,dia1148utt5.wav,3
7583,surprise,1,996,Why is not that valet back with my Porsche ?,Joey,dia820utt1.wav,5
2397,anger,3,324,"I have been a nice guy up until now , but uh , I do not need this grief .",Mr. Treeger,dia480utt3.wav,0
2963,fear,1,400,"The stripper stole the ring ! ! The stripper stole the ring ! ! Chandler ! Chandler , get up ! Get up ! The stripper stole the ring !",Joey,dia594utt1.wav,2
9063,joy,16,1198,"Okay ! All right ! Now , Chandler you ... you wanna live with Monica , right ?",Ross,dia800utt16.wav,3
3389,sadness,7,444,That is it . That is my worse Thanksgiving .,Monica,dia659utt7.wav,4
3079,anger,12,411,"You are going because you hope he is gonna say , "" Yeah , I love you too , Rach .",Phoebe,dia611utt12.wav,0
1720,anger,9,233,Say you will stay beside me,Singer,dia340utt9.wav,0
2917,anger,10,393,What ?,Chandler,dia582utt10.wav,0
5042,surprise,1,652,"All right , I definitely taste nutmeg .",Monica,dia982utt1.wav,5
6267,joy,2,825,Oh wait ! Stop ! Stop ! Stop !,Monica,dia1218utt2.wav,3
7252,joy,8,957,"And you get all these like , mental images in your brain , you know , like Elle MacPherson , or that girl at the Xerox place ...",Chandler,dia229utt8.wav,3
8506,surprise,1,1131,"This is the unit for you , my friend . Sturdy construction , tons of storage compartments , some big enough to fit a grown man .",Joey,dia473utt1.wav,5
6840,anger,5,908,No,Phoebe,dia1334utt5.wav,0
2161,sadness,6,293,"I gotta tell you , I ... I was not expecting to like her at all , I mean I actually was not expecting to like anyone right now , but she is really terrific .",Ross,dia437utt6.wav,4
958,joy,2,121,"Alright , you did it ! Do we have any fruit ?",Chandler,dia167utt2.wav,3
1436,surprise,9,191,"My God , what were you thinking about ?",Friend No. 1,dia275utt9.wav,5
4227,joy,1,546,Nice car !,Guy #1,dia815utt1.wav,3
6523,joy,1,865,"So umm , you are gonna stay with me as long as I need you ?",Rachel,dia1270utt1.wav,3
8290,sadness,9,1097,So I do not think I should do it anymore .,Rachel,dia302utt9.wav,4
7422,surprise,1,979,Ah ! Ah ! I forgot my jacket !,Ross,dia616utt1.wav,5
9070,anger,6,1199,"Thursday clearly not good for you , pick a day !",Joey,dia801utt6.wav,0
7240,anger,3,955,"Hey , I have been doing it since the ninth grade , I have gotten pretty damn good at it .",Ross,dia216utt3.wav,0
7136,anger,6,945,"And you know what the funny thing is ? When this day is over , you get to go home with the baby , ok ? Where does that leave me ?",Ross,dia156utt6.wav,0
8938,anger,10,1186,"It is really a uh ... uh three person game , you know ?",Ross,dia750utt10.wav,0
9730,anger,4,1277,I did not look at it . Stupid baby head was blocking most of it .,Joey,dia1320utt4.wav,0
6598,anger,5,876,"They are not ! ! Ross , they are just saving them for the important people ! ! Okay ? ! What ... what if I was the president ? !",Rachel,dia1283utt5.wav,0
2908,disgust,2,391,No ... no !,Chandler,dia580utt2.wav,1
1169,sadness,7,159,"No , I gotta wear this thing for a couple weeks .",Joey,dia232utt7.wav,4
5774,anger,12,756,"Well , get rid of her , obsessive and shrill .",Chandler,dia1117utt12.wav,0
5559,surprise,4,730,Ms . Monroe ... Oh there you go .,Joey,dia1087utt4.wav,5
1307,anger,3,176,She broke my arm .,Frank,dia256utt3.wav,0
4339,joy,2,561,So theoretically we could download our thoughts and our memories into this computer ...,Ross,dia837utt2.wav,3
8914,joy,9,1182,You can do it !,Ross,dia724utt9.wav,3
9464,disgust,18,1245,"No , I would see you looking embarrassed because they are not on my desk !",Tag,dia1064utt18.wav,1
5982,surprise,7,786,What disposable cameras ?,Ross,dia1159utt7.wav,5
8412,disgust,11,1119,Okay . And it is not just chicks you know ? It is all kinds of other animals !,Chandler,dia414utt11.wav,1
751,surprise,7,97,Did you see how he was sweating when he walked out of there ?,Rachel,dia131utt7.wav,5
1966,sadness,17,264,I mean why am I only attracted to guys where there is no future ?,Monica,dia388utt17.wav,4
2615,joy,2,352,"Well , I am ... I am Phoebe Buffay , hi !",Phoebe,dia524utt2.wav,3
7692,fear,5,1011,The woman from the museum called and said that there was a cancellation and that we could move up our wedding and Chandler heard !,Monica,dia941utt5.wav,2
7126,anger,1,945,"Come on , come on .",Ross,dia156utt1.wav,0
573,anger,19,67,"Thanks , Chandler .",Joey,dia92utt19.wav,0
412,surprise,14,51,Come on . An 80 ... foot inflatable dog let loose over the city . How often does that happen ?,Chandler,dia70utt14.wav,5
3697,joy,2,482,I must say it is nice to see you back on your feet .,Dr. Ledbetter,dia715utt2.wav,3
8082,anger,2,1064,This woman living my life .,Monica,dia134utt2.wav,0
2355,joy,3,318,Hey !,All,dia471utt3.wav,3
1227,surprise,2,165,G . I . Joe ? Do you really think he is gonna fall for that ?,Rachel,dia242utt2.wav,5
1685,surprise,13,225,Huh .,Ross,dia331utt13.wav,5
7175,anger,7,949,What is the big deal ?,Joey,dia181utt7.wav,0
1160,surprise,1,158,Whoaa ! !,Joey,dia231utt1.wav,5
3350,surprise,10,440,We will be right there ! Can not you just say it starts later ?,Monica,dia652utt10.wav,5
1202,joy,12,162,"I think , that if you really like this guy , you should just trust him .",Monica,dia236utt12.wav,3
1735,sadness,11,234,"Nooo , he is leaving for a better job .",Rachel,dia344utt11.wav,4
8292,sadness,12,1097,"Gunther , I quit .",Rachel,dia302utt12.wav,4
7616,surprise,3,1001,"Oh . Wow ! Huh . Boy ! Well , someone been doing their homework .",Ross,dia882utt3.wav,5
5614,joy,8,737,"Well hey , I have got a ton of these !",Rachel,dia1094utt8.wav,3
9748,anger,12,1279,"You know , this is not fair .",Joey,dia1331utt12.wav,0
5425,surprise,13,706,She was ?,Phoebe,dia1057utt13.wav,5
5924,joy,9,778,"Oh you are awesome ! And , in that last speech ? You soaked me .",Richard,dia1146utt9.wav,3
5252,anger,7,686,Hi . Do you know what time it is ?,Monica,dia1032utt7.wav,0
9523,surprise,6,1253,Why ? ! Why can not she marry me ? !,Joey,dia1160utt6.wav,5
7819,joy,3,1027,"Listen , the number that you gave me 853 ... 5 ... That is their old number !",Monica,dia1179utt3.wav,3
5216,joy,4,680,"Good ... bye Monica , I wish you a lifetime of happiness with him .",Janice,dia1024utt4.wav,3
4948,surprise,4,639,Yeah ! Richard !,Monica,dia966utt4.wav,5
8052,surprise,4,1061,"But she said she is looking for someone , and someone is gonna be there tonight .",Ross,dia122utt4.wav,5
